customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Churn_num,TechSupport_num,Faixa_Charges,Faixa_Total
1063dhqjf,0.0,male,0,1,1,69,1,0,fiber optic,No,1,0,1,1,0,two year,1,mailed check,92.15,6480.9,,,Alta,Alta
1064fbxnk,0.0,male,0,1,1,1,1,0,no,No internet service,0,0,0,0,0,one year,0,credit card (automatic),19.85,19.85,,,Baixa,Baixa
1066jksgk,1.0,male,0,0,0,1,1,0,no,No internet service,0,0,0,0,0,month to month,0,mailed check,20.15,20.15,,,Baixa,Baixa
1069qjoee,0.0,male,0,1,1,25,1,0,no,No internet service,0,0,0,0,0,one year,0,electronic check,19.9,505.45,,,Baixa,Baixa
1069xaiem,1.0,female,1,0,0,1,1,1,fiber optic,No,0,0,0,0,1,month to month,1,electronic check,85.05,85.05,,,Alta,Baixa
1073xxczd,0.0,male,0,1,0,55,1,1,no,No internet service,0,0,0,0,0,two year,0,bank transfer (automatic),25.7,1443.65,,,Baixa,Média
1074amioh,0.0,female,0,1,1,53,1,0,fiber optic,No,1,1,1,1,1,month to month,1,bank transfer (automatic),108.25,5935.1,,,Alta,Alta
1074wvevg,0.0,female,0,1,0,59,1,0,no,No internet service,0,0,0,0,0,one year,0,mailed check,20.35,1267.0,,,Baixa,Média
1075bgwoh,1.0,male,1,1,0,16,1,1,fiber optic,No,0,1,0,1,1,month to month,1,electronic check,98.75,1587.55,,,Alta,Média
1077huujm,0.0,female,0,0,1,7,1,0,fiber optic,No,0,0,0,0,0,month to month,1,electronic check,71.05,472.65,,,Média,Baixa
1078tdcrn,0.0,female,1,1,0,3,0,0,dsl,No,1,0,0,0,0,month to month,1,electronic check,30.75,82.85,,,Baixa,Baixa
1080bwsye,0.0,male,1,1,0,64,1,1,no,No internet service,0,0,0,0,0,two year,0,credit card (automatic),25.65,1740.8,,,Baixa,Média
1084mnsmj,0.0,female,0,1,1,51,1,0,dsl,Yes,1,1,1,1,1,two year,0,credit card (automatic),85.5,4421.95,,,Alta,Alta
1084uqchv,1.0,male,0,0,1,1,1,0,fiber optic,No,0,0,0,0,0,month to month,0,bank transfer (automatic),69.75,69.75,,,Média,Baixa
1085ldwam,0.0,female,0,1,1,69,1,0,no,No internet service,0,0,0,0,0,one year,1,credit card (automatic),20.35,1442.65,,,Baixa,Média
1086lxkfy,1.0,female,0,1,1,1,1,0,fiber optic,No,0,0,0,0,0,month to month,1,mailed check,69.1,69.1,,,Média,Baixa
1087gruyi,0.0,male,0,1,0,38,1,0,no,No internet service,0,0,0,0,0,two year,0,bank transfer (automatic),20.4,743.5,,,Baixa,Baixa
1087udsih,1.0,female,0,0,0,3,1,0,no,No internet service,0,0,0,0,0,month to month,1,mailed check,19.6,59.75,,,Baixa,Baixa
1088auuzz,0.0,male,0,1,1,56,1,1,dsl,Yes,1,0,1,0,1,two year,1,credit card (automatic),75.85,4261.2,,,Média,Alta
1088cnnkb,0.0,male,0,1,0,63,1,1,dsl,Yes,1,1,1,0,1,one year,0,credit card (automatic),80.0,5040.2,,,Média,Alta
1089hdmkp,0.0,male,1,0,1,11,1,0,dsl,No,1,0,1,0,0,month to month,1,electronic check,54.55,601.25,,,Média,Baixa
1089xzwhh,0.0,female,0,1,1,24,1,0,no,No internet service,0,0,0,0,0,two year,1,mailed check,19.7,494.05,,,Baixa,Baixa
1090eselr,0.0,male,0,1,1,72,1,0,fiber optic,Yes,1,0,1,1,1,two year,0,bank transfer (automatic),105.5,7611.55,,,Alta,Alta
1090pykci,0.0,female,0,1,1,69,1,1,fiber optic,Yes,1,1,1,1,0,one year,1,credit card (automatic),105.1,7234.8,,,Alta,Alta
1091sozga,0.0,female,0,1,1,56,1,1,fiber optic,No,0,1,0,1,1,one year,1,credit card (automatic),99.8,5515.45,,,Alta,Alta
1092ganhu,1.0,male,0,0,0,17,1,0,fiber optic,No,0,1,0,0,0,month to month,1,electronic check,76.65,1313.55,,,Média,Média
1092wpivq,0.0,female,0,1,1,18,1,1,no,No internet service,0,0,0,0,0,two year,0,mailed check,25.1,428.45,,,Baixa,Baixa
1093yswca,0.0,male,0,0,0,11,1,0,no,No internet service,0,0,0,0,0,two year,0,credit card (automatic),19.55,223.15,,,Baixa,Baixa
1094bkosx,0.0,female,0,1,1,45,0,0,dsl,No,1,1,1,0,1,one year,0,bank transfer (automatic),51.0,2264.5,,,Média,Alta
1095judtc,1.0,female,1,0,0,47,1,1,fiber optic,No,1,0,1,1,0,month to month,1,electronic check,95.05,4504.55,,,Alta,Alta
1095wgngg,0.0,female,0,1,0,61,1,1,fiber optic,No,1,0,0,1,1,two year,1,bank transfer (automatic),101.05,5971.25,,,Alta,Alta
1096adrux,0.0,female,0,1,1,66,1,1,fiber optic,No,0,0,0,0,0,one year,1,bank transfer (automatic),74.25,4859.25,,,Média,Alta
1097fspvw,0.0,female,0,0,0,42,1,0,dsl,Yes,0,1,0,0,0,month to month,0,credit card (automatic),54.55,2455.05,,,Média,Alta
1098kfqec,0.0,female,0,1,1,55,1,0,no,No internet service,0,0,0,0,0,two year,0,credit card (automatic),19.4,1083.0,,,Baixa,Média
1098tdvuq,0.0,female,0,0,0,1,1,0,no,No internet service,0,0,0,0,0,month to month,1,bank transfer (automatic),19.25,19.25,,,Baixa,Baixa
1099btkwt,0.0,female,0,1,0,68,0,0,dsl,Yes,0,1,0,1,1,one year,1,electronic check,54.4,3723.65,,,Média,Alta
1099godlo,0.0,female,0,1,1,1,1,0,no,No internet service,0,0,0,0,0,two year,0,mailed check,20.35,20.35,,,Baixa,Baixa
1100ddvrv,0.0,male,0,1,0,17,0,0,dsl,No,1,0,0,1,1,month to month,1,mailed check,49.8,836.35,,,Média,Baixa
1101sswag,0.0,female,0,1,0,15,1,1,dsl,No,0,0,0,0,0,month to month,1,electronic check,51.1,711.15,,,Média,Baixa
1104fejam,0.0,male,0,1,1,28,1,1,dsl,No,1,0,0,0,1,month to month,0,electronic check,64.4,1802.15,,,Média,Média
1104tnlza,0.0,male,1,1,0,28,1,1,fiber optic,No,1,0,1,1,1,month to month,1,electronic check,105.8,2998.0,,,Alta,Alta
1106hrlkz,0.0,male,0,1,1,40,1,0,no,No internet service,0,0,0,0,0,two year,0,mailed check,19.6,808.95,,,Baixa,Baixa
1110kylgq,0.0,female,0,0,0,63,1,1,fiber optic,Yes,1,1,0,1,1,month to month,0,credit card (automatic),108.25,6780.1,,,Alta,Alta
1112cunao,1.0,female,1,0,0,15,1,1,fiber optic,No,1,0,0,0,1,month to month,0,electronic check,89.85,1424.95,,,Alta,Média
1113iujyx,1.0,female,0,1,0,14,1,0,fiber optic,Yes,1,0,1,1,1,one year,0,mailed check,105.95,1348.9,,,Alta,Média
1114cenim,1.0,male,0,0,1,54,1,1,dsl,No,1,0,0,0,0,month to month,1,credit card (automatic),55.0,3092.65,,,Média,Alta
1116dxxdf,0.0,male,0,0,0,39,1,0,fiber optic,Yes,0,1,0,1,1,two year,1,electronic check,100.45,3801.7,,,Alta,Alta
1116fryvh,0.0,female,0,1,1,48,0,0,dsl,Yes,1,0,1,0,0,two year,0,mailed check,39.4,1978.65,,,Baixa,Média
1119vjaqv,,male,1,1,0,6,1,1,fiber optic,No,0,1,0,0,0,month to month,1,electronic check,80.8,457.1,,,Alta,Baixa
1120bmwub,1.0,female,0,0,0,16,1,0,dsl,No,1,0,1,0,0,month to month,1,mailed check,53.9,834.15,,,Média,Baixa
1121qsivb,0.0,female,0,0,1,44,1,1,dsl,No,1,0,0,1,1,one year,1,mailed check,77.55,3471.1,,,Média,Alta
1122jwtjw,1.0,male,0,1,1,1,1,0,fiber optic,No,0,0,0,0,0,month to month,1,mailed check,70.65,70.65,,,Média,Baixa
1122yjbcs,0.0,male,0,1,0,69,1,0,dsl,Yes,1,0,0,0,0,one year,1,credit card (automatic),53.65,3804.4,,,Média,Alta
1125snvck,0.0,female,1,0,0,49,1,0,dsl,No,0,0,0,0,0,month to month,0,mailed check,43.8,2106.05,,,Média,Alta
1131alzwv,0.0,female,0,0,0,24,1,1,no,No internet service,0,0,0,0,0,one year,0,bank transfer (automatic),24.6,605.25,,,Baixa,Baixa
1131qqzeb,0.0,male,1,1,0,71,1,1,no,No internet service,0,0,0,0,0,two year,0,bank transfer (automatic),23.95,1756.2,,,Baixa,Média
1131suekt,0.0,male,0,1,1,61,1,0,fiber optic,No,1,0,1,1,1,one year,1,bank transfer (automatic),98.45,6145.2,,,Alta,Alta
1133kxcge,0.0,female,0,0,0,18,1,0,no,No internet service,0,0,0,0,0,one year,0,mailed check,20.1,407.05,,,Baixa,Baixa
1134ywtyf,0.0,male,0,1,0,27,1,0,dsl,No,1,0,1,0,0,month to month,1,electronic check,53.8,1389.85,,,Média,Média
1135hiori,0.0,female,0,1,1,64,1,1,fiber optic,No,1,1,1,1,1,one year,1,electronic check,111.45,7266.95,,,Alta,Alta
1135lmecx,0.0,female,0,0,0,1,1,0,no,No internet service,0,0,0,0,0,month to month,0,mailed check,19.85,19.85,,,Baixa,Baixa
1136xgequ,0.0,female,0,1,1,50,1,1,dsl,No,1,1,1,1,1,one year,1,credit card (automatic),84.15,4164.4,,,Alta,Alta
1137dgowi,0.0,female,0,1,0,30,1,0,dsl,No,1,1,1,0,1,one year,0,bank transfer (automatic),70.25,2198.9,,,Média,Alta
1139wuoah,0.0,male,0,0,0,57,0,0,dsl,No,0,1,1,1,1,two year,0,credit card (automatic),53.35,3090.05,,,Média,Alta
1140ukvzg,0.0,female,0,0,0,17,1,1,no,No internet service,0,0,0,0,0,month to month,0,mailed check,24.8,475.25,,,Baixa,Baixa
1142ihloo,0.0,female,0,0,0,51,1,0,fiber optic,No,0,0,0,1,1,one year,0,credit card (automatic),87.55,4475.9,,,Alta,Alta
1142waczw,1.0,male,0,0,0,2,0,0,dsl,No,0,0,1,0,0,month to month,0,bank transfer (automatic),29.85,75.6,,,Baixa,Baixa
1143nmnqj,1.0,female,0,0,0,2,1,1,fiber optic,No,0,0,0,0,1,month to month,1,electronic check,85.7,169.8,,,Alta,Baixa
1150ftqgn,0.0,female,0,1,1,60,1,1,fiber optic,Yes,1,0,0,1,0,one year,0,bank transfer (automatic),94.15,5811.8,,,Alta,Alta
1150wfarn,1.0,female,0,1,1,67,1,1,fiber optic,Yes,0,1,1,1,1,two year,1,credit card (automatic),108.75,7156.2,,,Alta,Alta
1153gnolc,0.0,male,0,0,0,33,0,0,dsl,No,1,0,0,1,0,one year,1,electronic check,39.1,1309.0,,,Baixa,Média
1154hywwo,0.0,male,0,0,0,38,1,0,dsl,Yes,1,0,1,1,0,one year,0,mailed check,70.6,2708.2,,,Média,Alta
1156zfydo,0.0,female,0,0,0,1,1,0,no,No internet service,0,0,0,0,0,month to month,0,electronic check,19.75,19.75,,,Baixa,Baixa
1157bqcuw,1.0,male,0,0,0,1,1,1,fiber optic,No,0,0,0,0,0,month to month,1,electronic check,74.95,74.95,,,Média,Baixa
1159wfsgr,0.0,female,0,1,1,16,1,0,no,No internet service,0,0,0,0,0,month to month,0,electronic check,20.4,321.4,,,Baixa,Baixa
1162ecvii,0.0,male,1,1,0,72,1,1,fiber optic,No,1,1,1,1,1,two year,1,bank transfer (automatic),109.75,7932.5,,,Alta,Alta
1163onyey,0.0,male,0,1,1,41,1,1,dsl,Yes,1,1,0,1,0,month to month,1,credit card (automatic),74.55,3023.55,,,Média,Alta
1163vipri,0.0,female,0,1,1,65,1,1,fiber optic,Yes,0,1,1,1,1,two year,0,electronic check,109.3,7337.55,,,Alta,Alta
1166pqlgg,0.0,female,0,1,1,72,1,0,no,No internet service,0,0,0,0,0,two year,0,bank transfer (automatic),19.55,1463.45,,,Baixa,Média
1167oyzjf,0.0,female,1,1,0,67,1,0,no,No internet service,0,0,0,0,0,two year,1,bank transfer (automatic),20.05,1263.05,,,Baixa,Média
1169saocl,0.0,male,0,0,0,49,1,1,fiber optic,No,1,0,1,1,1,one year,1,bank transfer (automatic),106.65,5168.1,,,Alta,Alta
1169wcvak,0.0,male,0,1,0,19,1,1,fiber optic,Yes,1,0,1,0,0,month to month,1,credit card (automatic),88.8,1672.35,,,Alta,Média
1170sasml,0.0,female,0,1,0,69,1,1,fiber optic,No,1,1,0,0,0,month to month,1,bank transfer (automatic),85.4,5869.4,,,Alta,Alta
1171tykur,0.0,male,0,1,0,47,1,1,no,No internet service,0,0,0,0,0,month to month,0,electronic check,25.4,1139.2,,,Baixa,Média
1172viybp,0.0,male,0,1,1,53,1,1,dsl,Yes,1,0,0,0,1,two year,0,bank transfer (automatic),69.7,3686.05,,,Média,Alta
1173noeyg,0.0,female,0,1,0,27,1,1,fiber optic,No,0,1,0,0,1,month to month,0,bank transfer (automatic),90.15,2423.4,,,Alta,Alta
1173xzpyf,0.0,female,0,0,0,11,1,1,fiber optic,No,0,1,0,1,0,month to month,1,electronic check,89.2,990.3,,,Alta,Baixa
1174fgifn,0.0,female,0,1,1,28,1,1,fiber optic,No,0,0,1,0,1,one year,1,electronic check,90.45,2509.25,,,Alta,Alta
1177xzbjl,0.0,male,0,1,1,53,1,1,dsl,Yes,1,0,1,0,0,one year,0,bank transfer (automatic),64.15,3491.55,,,Média,Alta
1178pzgab,0.0,female,0,0,0,19,1,0,no,No internet service,0,0,0,0,0,one year,0,credit card (automatic),20.25,383.65,,,Baixa,Baixa
1179inlat,0.0,male,0,0,0,3,1,0,no,No internet service,0,0,0,0,0,one year,1,mailed check,19.45,69.25,,,Baixa,Baixa
1183canvh,0.0,female,0,1,0,23,1,0,dsl,No,0,0,1,1,0,one year,0,bank transfer (automatic),60.0,1347.15,,,Média,Média
1184pjvdb,1.0,male,0,1,0,10,1,0,fiber optic,No,0,0,0,1,0,month to month,1,electronic check,79.95,857.2,,,Média,Baixa
1187wilmm,0.0,male,0,1,1,63,1,1,dsl,Yes,1,1,1,1,1,two year,1,credit card (automatic),89.4,5597.65,,,Alta,Alta
1193rtslk,1.0,female,0,0,0,38,1,0,fiber optic,Yes,1,1,0,0,0,month to month,1,credit card (automatic),83.9,3233.6,,,Alta,Alta
1194bhjyc,0.0,male,0,1,0,61,0,0,dsl,Yes,0,1,1,1,1,two year,1,mailed check,62.15,3778.85,,,Média,Alta
1194hvaif,0.0,female,0,1,0,27,1,1,fiber optic,No,0,0,0,1,1,month to month,0,credit card (automatic),95.0,2462.55,,,Alta,Alta
1194spvsp,0.0,male,0,0,0,1,1,0,no,No internet service,0,0,0,0,0,month to month,0,bank transfer (automatic),19.65,19.65,,,Baixa,Baixa
1195oiyej,1.0,male,0,0,0,13,1,0,fiber optic,No,0,0,0,1,1,month to month,1,electronic check,91.1,1135.7,,,Alta,Média
1195uqfhq,,male,0,0,0,61,1,1,fiber optic,Yes,0,1,0,1,1,one year,0,electronic check,104.0,6363.45,,,Alta,Alta
1196amora,1.0,male,0,0,0,7,1,1,fiber optic,No,0,0,0,0,0,month to month,0,electronic check,73.6,520.0,,,Média,Baixa
1197bvmvg,0.0,female,1,0,0,4,1,1,fiber optic,No,0,0,0,0,0,month to month,1,electronic check,74.45,294.45,,,Média,Baixa
1200tuzhr,0.0,female,1,0,0,8,1,1,fiber optic,No,0,0,0,0,1,month to month,0,electronic check,85.2,695.75,,,Alta,Baixa
1202kkgfu,0.0,female,0,1,0,12,1,0,dsl,Yes,0,0,1,0,0,month to month,0,bank transfer (automatic),54.2,690.5,,,Média,Baixa
1205wnwpj,1.0,female,0,0,0,7,1,0,dsl,No,0,0,1,1,0,month to month,1,mailed check,59.5,415.95,,,Média,Baixa
1206ehbdd,0.0,female,0,1,0,56,1,0,fiber optic,Yes,0,1,0,0,0,two year,0,bank transfer (automatic),80.3,4513.65,,,Alta,Alta
1207blksa,0.0,female,0,1,1,52,1,1,no,No internet service,0,0,0,0,0,two year,0,mailed check,23.05,1255.1,,,Baixa,Média
1208dnhln,1.0,male,0,1,1,23,1,1,dsl,No,0,0,0,0,0,one year,1,credit card (automatic),48.35,1067.15,,,Média,Média
1208nbvfh,0.0,male,0,1,1,20,1,0,dsl,No,0,1,0,0,0,month to month,1,electronic check,49.6,939.8,,,Média,Baixa
1209vffoc,0.0,male,0,1,1,68,0,0,dsl,Yes,1,1,1,0,1,two year,1,mailed check,56.4,3948.45,,,Média,Alta
1212glhmd,0.0,male,0,0,0,3,1,0,fiber optic,Yes,0,0,0,0,1,month to month,1,mailed check,86.05,244.85,,,Alta,Baixa
1213ngcun,1.0,female,0,0,0,6,1,0,dsl,No,0,0,1,0,0,month to month,1,bank transfer (automatic),49.65,267.35,,,Média,Baixa
1215exrmo,0.0,male,0,1,0,50,1,0,no,No internet service,0,0,0,0,0,two year,0,mailed check,20.55,1067.65,,,Baixa,Média
1215figmp,0.0,male,0,0,0,60,1,1,fiber optic,No,1,0,0,1,0,month to month,1,bank transfer (automatic),89.9,5450.7,,,Alta,Alta
1215vfyvk,0.0,female,0,0,0,4,0,0,dsl,Yes,0,1,1,0,1,month to month,0,mailed check,48.25,202.25,,,Média,Baixa
1216bgtsp,0.0,male,0,0,0,45,1,1,fiber optic,Yes,0,1,1,1,1,month to month,1,credit card (automatic),108.45,4964.7,,,Alta,Alta
1216jwvux,0.0,male,0,1,1,25,1,0,fiber optic,No,1,0,0,0,0,month to month,1,electronic check,75.5,1901.05,,,Média,Média
1217vaswc,0.0,male,1,1,0,43,1,0,fiber optic,No,1,1,0,1,1,one year,1,bank transfer (automatic),100.55,4304.0,,,Alta,Alta
1218vkfpe,1.0,female,0,1,1,12,1,0,no,No internet service,0,0,0,0,0,month to month,0,mailed check,19.0,233.55,,,Baixa,Baixa
1219nnddo,0.0,female,0,0,0,9,1,1,fiber optic,No,0,0,0,0,0,month to month,1,electronic check,76.85,663.55,,,Média,Baixa
1221ghzep,0.0,female,0,0,0,62,1,0,dsl,Yes,0,0,1,0,1,two year,1,mailed check,65.1,3846.75,,,Média,Alta
1222kjnzd,0.0,male,0,1,1,40,1,0,no,No internet service,0,0,0,0,0,month to month,1,bank transfer (automatic),20.4,745.3,,,Baixa,Baixa
1222lryko,0.0,male,0,0,1,6,1,1,no,No internet service,0,0,0,0,0,month to month,0,mailed check,26.35,184.05,,,Baixa,Baixa
1223unpks,0.0,male,0,1,1,20,1,0,no,No internet service,0,0,0,0,0,two year,0,mailed check,20.05,400.0,,,Baixa,Baixa
1226ienzn,0.0,male,1,0,0,16,1,0,fiber optic,No,0,0,0,0,1,month to month,1,electronic check,78.75,1218.25,,,Média,Média
1226jznkr,0.0,female,0,1,1,8,1,0,no,No internet service,0,0,0,0,0,one year,0,electronic check,19.8,160.05,,,Baixa,Baixa
1226udfzr,1.0,female,0,0,0,2,1,0,dsl,No,1,0,0,0,0,month to month,1,mailed check,49.6,114.7,,,Média,Baixa
1227udmzr,0.0,female,0,1,0,72,1,1,dsl,Yes,1,1,1,1,1,two year,1,bank transfer (automatic),91.15,6637.9,,,Alta,Alta
1228fzfrv,1.0,male,0,1,1,50,1,1,fiber optic,Yes,0,1,0,1,1,month to month,0,credit card (automatic),105.95,5341.8,,,Alta,Alta
1228zlnbx,0.0,male,0,0,0,21,1,1,fiber optic,No,0,0,0,0,0,month to month,0,mailed check,75.3,1570.7,,,Média,Média
1229rcalf,0.0,female,0,1,0,64,1,1,fiber optic,Yes,1,1,1,1,1,one year,1,electronic check,115.0,7396.15,,,Alta,Alta
1230qajdw,0.0,male,0,0,0,3,1,1,dsl,No,0,0,1,1,0,month to month,1,mailed check,65.25,209.9,,,Média,Baixa
1231yndek,0.0,male,0,0,0,58,1,0,no,No internet service,0,0,0,0,0,two year,1,bank transfer (automatic),19.15,1035.5,,,Baixa,Média
1232tpuya,,female,1,1,0,1,1,0,fiber optic,No,0,0,0,0,0,month to month,1,electronic check,69.55,69.55,,,Média,Baixa
1235gpkns,,female,0,0,1,5,1,0,dsl,No,0,0,0,0,0,month to month,0,mailed check,46.0,221.7,,,Média,Baixa
1236wfcdv,1.0,male,1,0,0,14,1,0,fiber optic,No,0,0,0,1,1,month to month,0,credit card (automatic),90.45,1266.1,,,Alta,Média
1237wiyyz,0.0,female,0,0,0,18,1,0,no,No internet service,0,0,0,0,0,month to month,1,mailed check,19.55,389.25,,,Baixa,Baixa
1240hcboh,0.0,female,0,0,0,67,1,1,no,No internet service,0,0,0,0,0,two year,1,mailed check,26.1,1759.55,,,Baixa,Média
1240knsez,1.0,male,0,0,0,1,1,0,no,No internet service,0,0,0,0,0,month to month,1,mailed check,20.1,20.1,,,Baixa,Baixa
1241ezfmj,0.0,male,0,1,0,61,1,1,no,No internet service,0,0,0,0,0,two year,0,bank transfer (automatic),25.45,1538.6,,,Baixa,Média
1241fpmof,0.0,male,0,0,0,52,1,0,no,No internet service,0,0,0,0,0,two year,0,mailed check,19.65,1025.05,,,Baixa,Média
1245harps,0.0,female,0,1,0,14,1,0,no,No internet service,0,0,0,0,0,two year,0,mailed check,20.4,292.4,,,Baixa,Baixa
1247qbvsh,0.0,female,0,1,1,43,1,0,dsl,No,1,0,0,0,0,month to month,0,mailed check,50.2,2169.4,,,Média,Alta
1248dyxub,0.0,male,0,1,1,52,1,1,no,No internet service,0,0,0,0,0,two year,0,mailed check,24.8,1229.1,,,Baixa,Média
1251krreg,1.0,male,0,0,0,2,1,1,dsl,No,1,0,0,0,0,month to month,1,mailed check,54.4,114.1,,,Média,Baixa
1251stysz,0.0,female,1,0,0,4,1,1,fiber optic,Yes,0,0,0,0,0,month to month,1,electronic check,80.25,303.7,,,Alta,Baixa
1254izeyf,1.0,female,1,0,0,31,1,1,fiber optic,No,1,0,0,1,1,month to month,1,electronic check,99.95,3186.65,,,Alta,Alta
1257sxuxq,0.0,male,0,1,1,5,1,0,no,No internet service,0,0,0,0,0,month to month,0,mailed check,19.45,86.05,,,Baixa,Baixa
1258ymznm,0.0,female,1,0,0,27,1,1,fiber optic,Yes,1,1,0,1,1,one year,1,bank transfer (automatic),110.5,2857.6,,,Alta,Alta
1260ttrxi,1.0,male,0,0,0,4,1,0,dsl,No,0,0,0,0,1,month to month,0,electronic check,54.3,195.3,,,Média,Baixa
1261fwtte,0.0,male,1,0,0,23,0,0,dsl,No,0,0,0,0,1,month to month,1,bank transfer (automatic),34.65,768.45,,,Baixa,Baixa
1262opmfy,1.0,female,0,1,0,9,1,0,fiber optic,No,0,1,0,0,0,month to month,1,bank transfer (automatic),75.75,655.9,,,Média,Baixa
1264bywms,1.0,male,0,0,0,55,1,1,fiber optic,No,0,0,0,1,1,month to month,1,electronic check,96.8,5283.95,,,Alta,Alta
1264fuhcx,0.0,female,0,1,0,49,0,0,dsl,No,1,0,1,1,1,one year,1,credit card (automatic),56.3,2780.6,,,Média,Alta
1265bcfeo,0.0,female,0,1,0,71,1,1,dsl,No,0,1,1,1,1,two year,1,bank transfer (automatic),80.45,5662.25,,,Alta,Alta
1265hvpzb,0.0,male,0,1,0,59,1,0,dsl,Yes,1,1,0,1,0,one year,0,credit card (automatic),66.4,3958.2,,,Média,Alta
1265xtecc,1.0,female,1,1,0,68,1,1,fiber optic,Yes,1,0,0,0,1,one year,1,credit card (automatic),96.55,6581.9,,,Alta,Alta
1265zfosd,0.0,female,0,1,0,64,1,1,dsl,Yes,1,1,1,0,1,two year,1,mailed check,81.3,5129.3,,,Alta,Alta
1266nzyui,0.0,female,0,1,1,72,1,1,dsl,Yes,0,1,1,0,0,two year,0,bank transfer (automatic),66.85,4758.8,,,Média,Alta
1268asbga,1.0,female,1,1,0,16,1,1,fiber optic,No,0,0,0,0,1,month to month,1,credit card (automatic),85.35,1375.15,,,Alta,Média
1268vssgl,,male,0,1,0,4,1,0,fiber optic,No,0,0,0,0,0,month to month,0,electronic check,70.5,294.2,,,Média,Baixa
1269foywn,0.0,male,0,1,1,44,1,0,no,No internet service,0,0,0,0,0,one year,0,bank transfer (automatic),20.0,860.85,,,Baixa,Baixa
1270xkucc,0.0,female,0,1,1,30,1,0,no,No internet service,0,0,0,0,0,two year,0,mailed check,19.7,599.25,,,Baixa,Baixa
1271sjbgz,1.0,male,1,0,0,12,0,0,dsl,No,0,1,1,0,1,month to month,1,electronic check,43.65,526.95,,,Média,Baixa
1271uodno,0.0,male,0,0,0,39,1,1,dsl,No,0,0,1,0,0,two year,1,credit card (automatic),53.85,2200.7,,,Média,Alta
1272ilhfg,0.0,male,0,1,1,15,1,0,no,No internet service,0,0,0,0,0,one year,0,mailed check,19.65,332.65,,,Baixa,Baixa
1273mteti,1.0,female,1,0,0,4,1,1,fiber optic,No,0,1,0,0,1,month to month,1,electronic check,88.85,372.45,,,Alta,Baixa
1282ihqac,0.0,male,1,0,0,70,0,0,dsl,No,1,1,0,1,0,one year,1,credit card (automatic),44.05,3011.65,,,Média,Alta
1285okipp,1.0,male,0,0,0,1,1,0,fiber optic,No,0,0,0,0,1,month to month,0,electronic check,79.9,79.9,,,Média,Baixa
1289rkjjr,,male,0,0,0,28,1,0,fiber optic,No,0,1,1,0,1,month to month,0,electronic check,91.0,2626.15,,,Alta,Alta
1291cuocy,0.0,male,0,1,0,72,1,1,fiber optic,No,1,1,1,1,1,two year,1,credit card (automatic),110.6,7962.2,,,Alta,Alta
1293bseun,0.0,female,0,1,1,72,1,0,no,No internet service,0,0,0,0,0,two year,1,mailed check,20.7,1482.3,,,Baixa,Média
1293hhshj,0.0,female,0,0,0,35,1,0,no,No internet service,0,0,0,0,0,one year,0,mailed check,21.1,741.0,,,Baixa,Baixa
1297vqdrp,0.0,male,1,1,1,68,1,1,fiber optic,No,0,1,1,1,1,one year,1,credit card (automatic),107.15,7379.8,,,Alta,Alta
1298phbti,0.0,male,0,1,1,71,1,1,fiber optic,No,1,0,1,0,0,two year,1,electronic check,84.8,6152.4,,,Alta,Alta
1299aurja,0.0,female,0,1,1,70,1,1,no,No internet service,0,0,0,0,0,two year,0,bank transfer (automatic),24.7,1685.9,,,Baixa,Média
1301lopvr,0.0,male,0,1,1,29,0,0,dsl,Yes,1,1,1,0,1,one year,1,credit card (automatic),55.35,1636.95,,,Média,Média
1302tpubn,0.0,male,0,0,0,66,1,0,no,No internet service,0,0,0,0,0,two year,0,bank transfer (automatic),19.35,1240.8,,,Baixa,Média
1302uhbdd,0.0,male,1,0,0,20,1,0,fiber optic,No,0,0,0,1,1,month to month,0,electronic check,89.95,1648.45,,,Alta,Média
1303srdok,0.0,female,0,1,1,55,1,0,fiber optic,No,0,0,0,0,0,two year,1,credit card (automatic),69.05,3842.6,,,Média,Alta
1304bccfo,0.0,male,0,1,0,9,1,0,dsl,No,0,1,0,1,1,month to month,1,mailed check,70.05,564.4,,,Média,Baixa
1304necvq,1.0,female,1,0,0,2,1,1,fiber optic,No,0,1,0,0,0,month to month,1,electronic check,78.55,149.55,,,Média,Baixa
1304segfy,0.0,female,0,1,0,72,1,1,fiber optic,No,0,1,0,1,1,two year,1,electronic check,97.85,6841.3,,,Alta,Alta
1306rpwxz,0.0,female,0,0,1,49,1,0,no,No internet service,0,0,0,0,0,two year,0,credit card (automatic),20.45,1024.65,,,Baixa,Média
1307atkgb,0.0,male,0,0,0,24,1,0,fiber optic,No,1,1,0,0,1,month to month,1,electronic check,89.55,2187.15,,,Alta,Alta
1307tvufb,0.0,male,1,0,0,42,1,1,fiber optic,No,1,0,0,0,0,month to month,1,bank transfer (automatic),79.35,3344.1,,,Média,Alta
1309bxvoq,1.0,male,0,1,0,21,1,1,fiber optic,No,0,1,1,1,1,month to month,1,electronic check,106.1,2249.95,,,Alta,Alta
1309xgfsn,0.0,male,1,1,1,52,1,1,dsl,No,1,1,0,1,1,one year,1,electronic check,80.85,4079.55,,,Alta,Alta
